site_no,lat,lon,importance,importance_norm,n_channels,horizon
06033000,46.21103056,-112.09165,7.6145162540128796e-06,0.041196526952366745,1,1
06853500,39.9936611,-97.9318583,7.609020760798281e-06,0.04116679489496751,1,1
05507600,39.43138889,-91.6766667,7.594553375008524e-06,0.04108852254926151,1,1
05514840,38.7403611,-90.6950556,7.5928490699785335e-06,0.04107930181274183,1,1
03170000,37.03762635,-80.5567239,7.558539376947809e-06,0.040893677388744734,1,1
05532500,41.82149167,-87.8220361,7.558199105555499e-06,0.04089183643140525,1,1
07024500,36.1181477,-88.81088529,7.550180506016785e-06,0.04084845370806511,1,1
05527950,42.41527778,-87.9691667,7.541260763900616e-06,0.04080019556739816,1,1
05325000,44.17002549,-94.0023121,7.533658760140819e-06,0.04075906673631616,1,1
05356000,45.8486111,-91.0788889,7.5291231131091494e-06,0.04073452769812209,1,1
06906800,38.70225,-92.9788333,7.515116773334012e-06,0.0406587497320896,1,1
07065200,37.05652778,-91.6680278,7.513793706694335e-06,0.040651591595096646,1,1
06887000,39.2372186,-96.5713918,7.506046679895858e-06,0.04060967815139811,1,1
07144200,37.8321722,-97.3885694,7.503513555074525e-06,0.04059597328276371,1,1
05451700,42.008875,-92.8524194,7.494581589540685e-06,0.04054764901020621,1,1
03295890,38.0370083,-85.3407867,7.493573004490206e-06,0.04054219230096432,1,1
06916600,38.2186367,-94.6130113,7.488495636848739e-06,0.040514722412410525,1,1
05397500,44.91888889,-89.5519444,7.480042871288649e-06,0.04046899073719941,1,1
06607200,42.15677778,-95.8102778,7.477655139744736e-06,0.040456072484270085,1,1
03404000,36.743417,-84.1560449,7.465248399284658e-06,0.04038894876942014,1,1
06630000,41.87216636,-107.0575984,7.4553424155429174e-06,0.04033535480329113,1,1
06893390,38.9383333,-94.6077778,7.454167833752333e-06,0.0403290000082156,1,1
07160350,36.3761449,-97.8003332,7.449073607500788e-06,0.04030143891016651,1,1
06470500,46.35552489,-98.3045433,7.443407986926906e-06,0.04027078641920219,1,1
07375960,30.68629707,-90.6431509,7.4393019302170065e-06,0.04024857157714598,1,1
08010000,30.48288889,-92.4906944,7.429842874686545e-06,0.04019739560967736,1,1
06935830,38.65466667,-90.5948889,7.421043011218227e-06,0.04014978604388799,1,1
03237280,38.64368745,-83.21573648,7.412364089475954e-06,0.0401028308045076,1,1
05573540,39.8311111,-88.9763889,7.4020279667716416e-06,0.040046909673950325,1,1
05458900,42.62942778,-92.5435222,7.4010004602276955e-06,0.040041350594473786,1,1
05406500,43.13416667,-89.7322222,7.400398843301884e-06,0.04003809568935934,1,1
07141780,38.47721389,-99.4375472,7.388046078871579e-06,0.03997126399896521,1,1
03353600,39.78753517,-86.2280259,7.384779810408747e-06,0.039953592631241513,1,1
06903700,40.80044444,-93.1926861,7.381219163495544e-06,0.03993432859901224,1,1
06436000,44.6908178,-103.7376985,7.368346246880334e-06,0.03986468274908519,1,1
05365500,44.92666667,-91.4108333,7.345265575284026e-06,0.03973981027159919,1,1
06866500,38.7111152,-97.5717015,7.343629540771562e-06,0.03973095889645737,1,1
06228000,43.01051478,-108.3767701,7.3344789762562205e-06,0.03968145194616529,1,1
07326000,35.14367036,-98.4428358,7.322346425706929e-06,0.03961581167053499,1,1
05556500,41.36740278,-89.4979611,7.321318679074433e-06,0.03961025129211653,1,1
03294570,38.07812588,-85.8899635,7.302404670746365e-06,0.039507921554038435,1,1
07343200,33.3862233,-95.1324428,7.300748975451365e-06,0.03949896380891452,1,1
03105500,40.88867389,-80.3370083,7.299838980172984e-06,0.039494040496157436,1,1
03326500,40.57641667,-85.6595278,7.299444437529186e-06,0.03949190591713536,1,1
07183500,37.34005866,-95.1099687,7.29236900959471e-06,0.039453625999163085,1,1
07362587,34.7975,-92.9338889,7.289582783588431e-06,0.03943855178683836,1,1
06768035,40.6855652,-99.439268,7.285403532182212e-06,0.03941594094230753,1,1
03368000,39.07032188,-85.4860578,7.277984196932904e-06,0.039375800395702786,1,1
06768000,40.6825,-99.5405556,7.271306663388307e-06,0.03933967319057661,1,1
05471500,41.35570278,-92.6573556,7.264958857995313e-06,0.039305329901096725,1,1
05481950,41.6883333,-93.7347222,7.259898641400282e-06,0.03927795280419551,1,1
05434500,42.51,-89.8013889,7.250438949417277e-06,0.03922677339335196,1,1
07106300,38.42944444,-104.5980556,7.2470721573386075e-06,0.0392085581665424,1,1
07165565,36.01759824,-95.8608227,7.24645755730174e-06,0.039205233019397254,1,1
05408000,43.57415528,-90.6431767,7.2366460245921476e-06,0.03915215005808612,1,1
05512500,39.62080556,-90.7803889,7.220618869899491e-06,0.039065438954157775,1,1
06108000,47.930325,-111.5529417,7.21711755154822e-06,0.03904649590498496,1,1
05094000,48.7318196,-96.6669493,7.2168576057401015e-06,0.03904508953009087,1,1
05058000,47.0338718,-98.0837077,7.216314611283692e-06,0.0390421517878874,1,1
06893557,39.0330833,-94.6053889,7.20656461722309e-06,0.038989401766782464,1,1
06036905,44.6201833,-110.8635028,7.1749685292130165e-06,0.03881845865656054,1,1
06482020,43.56700265,-96.7113274,7.159854294782827e-06,0.03873668669031915,1,1
07177800,36.1945384,-95.9141599,7.158640250534294e-06,0.038730118393012054,1,1
03287600,38.07646608,-84.4132694,7.148293219380892e-06,0.0386741382448886,1,1
06877600,38.90638906,-97.1177952,7.132729849707485e-06,0.03858993633936607,1,1
07186000,37.2456111,-94.5664167,7.129857353222704e-06,0.03857439538116095,1,1
03349510,40.174475,-86.0005182,7.111790247962604e-06,0.038476647610459595,1,1
07147800,37.22440278,-96.9956889,7.110491743527076e-06,0.03846962236142321,1,1
06869500,39.0037861,-97.8733944,7.105246644924323e-06,0.038441245004445054,1,1
07314900,33.8267666,-98.2400458,7.094793411976814e-06,0.03838469027680435,1,1
07211500,36.29756944,-104.4954722,7.089310292431501e-06,0.03835502516419624,1,1
05399500,44.8219098,-90.0795754,7.085704119198331e-06,0.03833551482265394,1,1
03221000,40.14339564,-83.1204664,7.085323934743752e-06,0.038333457925195526,1,1
07335700,34.63843685,-94.6127236,7.082853056720352e-06,0.03832008982803855,1,1
06164510,48.50920278,-107.2187556,7.062178060214254e-06,0.038208232682766234,1,1
07161450,35.9858927,-96.9122504,7.061442233406576e-06,0.03820425166704527,1,1
07010030,38.6768333,-90.3148333,7.05761365740339e-06,0.03818353806827643,1,1
06340500,47.2852816,-101.6221093,7.05432791267564e-06,0.038165761328859266,1,1
072632982,34.93,-92.5930556,7.048157214887838e-06,0.03813237623790274,1,1
06878000,39.031109,-97.0402922,7.0387033616701994e-06,0.038081228416308836,1,1
05059480,46.8910787,-96.916751,7.027936554190265e-06,0.03802297716833175,1,1
05458300,42.7372222,-92.4700917,7.021350596051621e-06,0.03798734541013269,1,1
05540130,41.7202583,-88.1319333,7.005590017964385e-06,0.03790207655544826,1,1
07180400,38.2361285,-96.8772436,6.9997965636967225e-06,0.03787073245072469,1,1
07263580,34.72416667,-92.3588889,6.987647777614014e-06,0.03780500433660699,1,1
03328500,40.7819685,-86.2638599,6.978676217072548e-06,0.03775646584468946,1,1
07145500,37.45696389,-97.4235556,6.974481786843834e-06,0.03773377287875404,1,1
06794000,41.4414021,-97.7347745,6.973512145912671e-06,0.037728526867395966,1,1
03293000,38.237293,-85.6646834,6.969907268671969e-06,0.0377090235375123,1,1
06285100,44.83852799,-108.4351763,6.96599421564549e-06,0.03768785289592539,1,1
03460000,35.6672222,-83.0727778,6.9449855088601416e-06,0.03757419029065341,1,1
05383075,43.86079886,-91.2104156,6.941168095235765e-06,0.03755353708327703,1,1
06227600,43.14277778,-108.7088889,6.919099148238959e-06,0.03743413830081529,1,1
07151000,36.6719792,-97.3094887,6.918307720523459e-06,0.037429856469622755,1,1
06422500,44.1443339,-103.4545385,6.918113219228101e-06,0.03742880416668069,1,1
06879100,39.06166457,-96.7663963,6.915849242768937e-06,0.03741655546116768,1,1
05344500,44.747085,-92.802152,6.915229671899724e-06,0.03741320342051783,1,1
03254550,38.98055556,-84.5416667,6.915068105795217e-06,0.037412329305583025,1,1
05124000,48.9964079,-100.9584889,6.900629045892374e-06,0.03733421021034295,1,1
07185765,37.18863889,-94.3259167,6.8912406870591645e-06,0.03728341673051986,1,1
05537500,41.6426111,-87.9993611,6.880522015927498e-06,0.0372254259127924,1,1
07188000,36.93451148,-94.7471711,6.8659118914340254e-06,0.03714638131332023,1,1
03324300,40.71252448,-85.4535554,6.862552287062903e-06,0.037128204973890744,1,1
05059500,46.8910784,-96.9070286,6.856531481397562e-06,0.03709563083856909,1,1
03117500,40.6725609,-81.2598308,6.845168436079168e-06,0.03703415378774876,1,1
06927000,38.43180556,-91.9886111,6.844668683547294e-06,0.03703144999568081,1,1
05540250,41.71805556,-88.0705556,6.843033930885387e-06,0.037022605555686185,1,1
06041000,45.49023056,-111.6345056,6.841191711581002e-06,0.03701263866682634,1,1
06803530,41.0158333,-96.5441667,6.83942695097503e-06,0.03700309084980906,1,1
07243500,35.6739876,-96.0686077,6.833990091178101e-06,0.03697367601455378,1,1
03219500,40.4195042,-83.1971372,6.826772778848754e-06,0.0369346284648499,1,1
03455000,35.98151389,-83.1612083,6.826526181567653e-06,0.03693329430898256,1,1
06936530,38.7979722,-90.21425,6.821483721172513e-06,0.03690601327777258,1,1
03182500,38.1862222,-80.13,6.81077151004817e-06,0.036848057410376424,1,1
05485640,41.61380556,-93.5455278,6.810014204741827e-06,0.03684396019035309,1,1
06889000,39.0666666,-95.6497028,6.79772820761078e-06,0.036777489728532335,1,1
06601200,42.0078333,-96.2429167,6.789724727251297e-06,0.0367341888039111,1,1
05059310,46.7516335,-96.9261978,6.787764457954622e-06,0.036723583233679136,1,1
07116500,38.2250024,-104.2607996,6.78440481568936e-06,0.03670540668923244,1,1
05444000,41.90275,-89.6963889,6.774238858771597e-06,0.03665040620014181,1,1
03041500,40.4192377,-79.0261404,6.770673965715451e-06,0.036631119195167275,1,1
07056700,36.06777778,-92.5775,6.768959934029054e-06,0.03662184583488931,1,1
03070500,39.62175,-79.7045556,6.739612873418264e-06,0.03646307055185173,1,1
07237500,36.43670336,-99.2784383,6.735343244574103e-06,0.036439970741714435,1,1
06126500,46.4277194,-108.5701028,6.713508855552101e-06,0.03632184097932022,1,1
03532000,36.5425219,-83.6300294,6.701661034964778e-06,0.036257741167346584,1,1
03524000,36.9448295,-82.1548569,6.699555898116934e-06,0.03624635182572624,1,1
07104905,38.83721474,-104.8294192,6.695926121630508e-06,0.03622671378440283,1,1
03159540,39.06368935,-81.8818024,6.6945734649547905e-06,0.03621939555756614,1,1
05464220,42.25152778,-92.2988889,6.693363849333361e-06,0.0362128512202914,1,1
05470500,42.02255556,-93.6305,6.676087893562874e-06,0.03611938377550768,1,1
05432500,42.67777778,-90.1186111,6.661142196635477e-06,0.036038523641291405,1,1
05536215,41.5302222,-87.6225833,6.659041974328154e-06,0.036027160888622255,1,1
06935770,38.65844444,-90.6185,6.654576004712557e-06,0.036002998823495606,1,1
07138000,37.96613038,-101.7568467,6.6405734130476e-06,0.03592724113572071,1,1
07375500,30.50658047,-90.3617524,6.6348565581847726e-06,0.035896311453836434,1,1
05320000,44.09593967,-94.1096097,6.633739801626065e-06,0.03589026950840809,1,1
06936475,38.81794444,-90.2511667,6.6200646814645625e-06,0.03581628352722205,1,1
05484800,41.5874722,-93.7033056,6.6163246098466385e-06,0.03579604876035417,1,1
06465500,42.73972222,-98.22277778,6.603832473221302e-06,0.035728463029887435,1,1
06817700,40.20252778,-95.0695833,6.599227277924703e-06,0.035703547717367445,1,1
06893100,38.8422222,-94.6122222,6.597284114645661e-06,0.03569303469517044,1,1
03110000,40.53784235,-80.7250777,6.593722094775398e-06,0.03567376323488393,1,1
05451210,42.31530556,-93.1521944,6.5927601956284005e-06,0.035668559108605544,1,1
05132000,48.19634308,-93.8080272,6.5917460943652885e-06,0.03566307255520877,1,1
06804000,41.1475,-96.5377778,6.58542021670513e-06,0.03562884790050575,1,1
06901500,39.89594444,-93.2365278,6.58468830854451e-06,0.03562488808569155,1,1
06905500,39.53994444,-92.79075,6.583309968039275e-06,0.03561743090261134,1,1
05227500,46.540706,-93.707429,6.576674340969516e-06,0.03558153042248811,1,1
05458500,42.64831667,-92.4651861,6.571157924962687e-06,0.03555168516730384,1,1
06412500,44.05276555,-103.3118507,6.559662424146862e-06,0.0354894914975562,1,1
05050000,45.862568,-96.573245,6.54906690303691e-06,0.03543216695369559,1,1
03302220,38.12033579,-86.08802209,6.546891273430864e-06,0.03542039622779339,1,1
07104000,38.91777057,-104.8185877,6.544658311106113e-06,0.035408315316869235,1,1
03108000,40.62779694,-80.33755359,6.50088712334285e-06,0.03517150172868153,1,1
07311500,34.22092454,-98.4531104,6.4987415335446955e-06,0.03515989352600657,1,1
07145700,37.24946707,-97.4036569,6.489322075809486e-06,0.03510893179297977,1,1
06411500,44.07665378,-103.482134,6.488427916928235e-06,0.03510409415927825,1,1
07343500,33.32233617,-95.0927184,6.484311527315009e-06,0.03508182341350916,1,1
03447687,35.42916667,-82.5525,6.483078300627916e-06,0.03507515133418614,1,1
05422000,41.7669722,-90.5348556,6.4811455676681645e-06,0.03506469474274789,1,1
03382100,37.63805556,-88.6780556,6.47993720224494e-06,0.03505815716937284,1,1
05051300,46.1525039,-96.5793428,6.476141916149677e-06,0.03503762367772351,1,1
06609500,41.64169444,-95.7823333,6.460859468042077e-06,0.03495494163143711,1,1
07010082,38.6167083,-90.3373361,6.458151701083884e-06,0.03494029190310864,1,1
07134180,38.0955649,-102.3107453,6.456762179518097e-06,0.03493277422756285,1,1
03177710,37.27150554,-81.3048227,6.44803263065652e-06,0.03488554508220927,1,1
06770500,40.8744567,-98.2820044,6.437752926157159e-06,0.034829929188915046,1,1
05331000,44.9444444,-93.0881111,6.43214283565037e-06,0.03479957713015539,1,1
07103970,38.9338817,-104.8171992,6.4315150097103946e-06,0.03479618042741096,1,1
06324500,45.0571972,-105.8783778,6.425450619695415e-06,0.03476337048934429,1,1
03213500,37.44555556,-81.8711111,6.424318718993173e-06,0.034757246610133616,1,1
03079000,39.85991667,-79.2288333,6.416664326330758e-06,0.03471583434136933,1,1
07327550,34.9634007,-97.8994861,6.401243415517066e-06,0.03463240317558365,1,1
07010022,38.66855556,-90.3235556,6.373732641977961e-06,0.03448356268647353,1,1
06803170,40.81080556,-96.8060833,6.373498506121481e-06,0.03448229595017668,1,1
03353611,39.7144805,-86.200525,6.368460152929553e-06,0.03445503714001163,1,1
03145000,39.988675,-82.47487789,6.354568116990111e-06,0.03437987758766307,1,1
06089000,47.52577778,-111.511036,6.350968289250478e-06,0.0343604015769025,1,1
03498500,35.7856337,-83.8846022,6.34714672761643e-06,0.03433972592770755,1,1
06799445,42.2769448,-96.8619862,6.331052751431966e-06,0.03425265330200994,1,1
07327447,34.83784678,-98.1244903,6.3251081807152645e-06,0.034220491617724114,1,1
07376000,30.5038016,-90.6773163,6.323271865504103e-06,0.03421055667155472,1,1
07019120,38.5533611,-90.5119167,6.309648854358438e-06,0.034136852613790174,1,1
03384450,37.4725833,-88.5476944,6.308711943764764e-06,0.03413178368212903,1,1
06038800,44.88865556,-111.580886,6.300653758530697e-06,0.0340881867898107,1,1
05270500,45.559632,-94.23375,6.291391872100214e-06,0.034038077558805765,1,1
03352953,39.77475754,-86.18969129,6.290973727587491e-06,0.034035815287492166,1,1
03357330,39.81625714,-86.753968,6.280789886467332e-06,0.03398071804018323,1,1
06917630,37.5353611,-94.5580833,6.280490870647669e-06,0.033979100286295395,1,1
03297900,38.28534776,-85.4674592,6.2751515946223134e-06,0.03395021340479865,1,1
05059000,46.63163288,-97.000643,6.2720124680117705e-06,0.03393322990779056,1,1
06882000,40.0447222,-96.5872222,6.261905176928635e-06,0.03387854681622812,1,1
07010055,38.6223722,-90.3751639,6.257793353818305e-06,0.03385630077643554,1,1
03379500,38.6347222,-88.2972222,6.252574598241216e-06,0.03382806594212469,1,1
05535500,42.1383333,-87.8347222,6.250895342201941e-06,0.03381898072720437,1,1
05435943,42.97694444,-89.5394444,6.248787925277798e-06,0.03380757904977417,1,1
07105800,38.7294404,-104.7338611,6.24488096829292e-06,0.03378644138936869,1,1
03194700,38.59732627,-80.4903644,6.243528889758407e-06,0.03377912629042732,1,1
05059300,46.74638889,-96.9269444,6.234460086857045e-06,0.03373006169187784,1,1
03347000,40.20389108,-85.3860258,6.22925014776339e-06,0.03370187455705114,1,1
05455100,41.60640556,-91.6157222,6.221963817270945e-06,0.03366245360101107,1,1
05593945,38.7758333,-89.4988889,6.213687117877613e-06,0.03361767448986867,1,1
05593575,38.44166667,-89.4166667,6.212451619211379e-06,0.03361099011854353,1,1
05107500,48.910036,-95.92228,6.2086918934734614e-06,0.03359064901773966,1,1
03041029,40.34138889,-78.9261111,6.197876399239964e-06,0.03353213436167616,1,1
05294000,45.2034288,-96.0195791,6.1934723139472386e-06,0.033508307106941936,1,1
06934000,38.38880556,-91.8198889,6.183694982935227e-06,0.03345540918577113,1,1
06281000,44.41907987,-109.2579755,6.174052957041434e-06,0.033403243300722335,1,1
05572000,40.03116667,-88.5891667,6.158130191048696e-06,0.03331709696699688,1,1
03322900,40.64388889,-85.03088889,6.154303069337728e-06,0.03329639123632978,1,1
07359610,34.38277778,-93.6061111,6.140875494713405e-06,0.03322374454132479,1,1
07340300,34.38,-94.2363889,6.118065527398463e-06,0.03310033664489047,1,1
07301110,34.47896485,-99.38231,6.106436168492376e-06,0.033037418767821014,1,1
03365500,38.98254546,-85.8991267,6.1052860154676575e-06,0.03303119613876599,1,1
05400760,44.3921593,-89.8271246,6.098592701383244e-06,0.032994983556786955,1,1
06820500,39.68802778,-94.7026111,6.093051844264678e-06,0.03296500606878777,1,1
05046475,46.27724167,-96.5821111,6.0898553829220556e-06,0.03294771237586484,1,1
07301420,35.42227237,-99.9692772,6.08327269682086e-06,0.032912098320245234,1,1
05533400,41.70777778,-87.9627778,6.079712126044188e-06,0.03289283469993452,1,1
05485605,41.7173333,-93.5696111,6.075614209040737e-06,0.03287066389582176,1,1
06799350,41.8394441,-96.7275324,6.074263743430098e-06,0.03286335752322092,1,1
06447000,43.7524949,-101.5248665,6.070986774504884e-06,0.0328456282631936,1,1
03451500,35.60888889,-82.5780556,6.055674142828678e-06,0.03276278291589684,1,1
07261500,34.8725,-93.6572222,6.048138766664711e-06,0.03272201455755609,1,1
07356000,34.61,-93.6975,6.0407105743800544e-06,0.032681826092070716,1,1
07056000,35.98305556,-92.7472222,6.0293414724949964e-06,0.0326203162736387,1,1
07105000,38.82249078,-104.888586,6.028607827838215e-06,0.03261634706392553,1,1
07158000,36.51725644,-98.8795366,6.02674644712831e-06,0.032606276506844,1,1
05536500,41.64663889,-87.7664444,6.021431805618967e-06,0.03257752290452995,1,1
05551200,41.9332,-88.3411056,6.017950708689192e-06,0.03255868925854282,1,1
05537980,41.5364722,-88.0836944,6.007734623091438e-06,0.03250341756016622,1,1
03415000,36.3973873,-85.1744486,6.002271954088212e-06,0.0324738630903462,1,1
06430500,44.5718625,-104.0536449,5.997836604505587e-06,0.032449866687616416,1,1
06209500,45.0861472,-109.3291889,5.996963147865852e-06,0.03244514105846281,1,1
03431599,36.2176545,-86.8202207,5.979177907061184e-06,0.03234891824827736,1,1
07124200,37.12946459,-104.6399888,5.969153411408904e-06,0.03229468310167756,1,1
06918460,37.4023611,-93.8020278,5.965073295314654e-06,0.032272608605145095,1,1
05287890,45.163302,-93.436791,5.961196970319972e-06,0.032251636671828204,1,1
06307616,45.41160556,-106.4573528,5.960456457987856e-06,0.03224763030619303,1,1
06797500,42.26844444,-98.3393611,5.960018161646018e-06,0.032245259008206746,1,1
07160500,36.06004045,-97.5850471,5.952811707471658e-06,0.03220627020396477,1,1
07010035,38.6831111,-90.3024722,5.952778629718843e-06,0.03220609124465995,1,1
05506800,39.4348333,-92.1677778,5.948447375430025e-06,0.032182658024729166,1,1
06863500,38.852234,-99.3181589,5.939397550295688e-06,0.032133696100869004,1,1
03295400,38.00201594,-85.0605085,5.93429230296439e-06,0.03210607537589236,1,1
03301940,38.1492,-85.6788,5.932772355776576e-06,0.03209785206357676,1,1
06130500,46.99469167,-107.8891639,5.917919320336142e-06,0.03201749325227028,1,1
05592575,38.9370833,-88.9528056,5.910608992893928e-06,0.03197794246644787,1,1
03302800,38.4339422,-86.1916364,5.904888590442047e-06,0.0319469935911778,1,1
06447230,43.75527266,-101.2279205,5.901484895172828e-06,0.031928578708443504,1,1
03531500,36.66203367,-83.0948928,5.886618289491315e-06,0.03184814647857915,1,1
07075300,35.58694444,-92.4513889,5.882469484198975e-06,0.03182570035549734,1,1
06876700,39.13912778,-97.83655,5.876010065041068e-06,0.03179075320632091,1,1
05412400,42.7538753,-91.3690252,5.874678223941709e-06,0.03178354759720331,1,1
05288500,45.128992,-93.298705,5.868259724607882e-06,0.03174882183499085,1,1
07335300,34.02676714,-95.7502479,5.867258076772179e-06,0.031743402657897546,1,1
06891260,38.89194444,-95.5944444,5.8508705367120345e-06,0.03165474177475675,1,1
03346000,39.01027778,-87.9455556,5.843744863231847e-06,0.031616190015224345,1,1
05590050,40.0972222,-88.30725,5.840377923774042e-06,0.03159797399105507,1,1
06188000,44.92817778,-110.3942694,5.8380280865569516e-06,0.031585260756357265,1,1
03264000,40.1022723,-84.4299498,5.8345044572213265e-06,0.0315661969989165,1,1
05591200,39.5834722,-88.4138056,5.832286410842234e-06,0.03155419678716442,1,1
05484650,41.56166667,-93.7033333,5.825305857242505e-06,0.03151643016418792,1,1
06043500,45.4973,-111.2707083,5.794009555816632e-06,0.03134710897789182,1,1
07160000,35.9206023,-97.4258746,5.783191747104383e-06,0.03128858179989219,1,1
05133500,48.63442818,-93.91331106,5.780837513386946e-06,0.03127584477897619,1,1
06471000,45.6035795,-98.3103756,5.777838554745265e-06,0.031259619627385514,1,1
03102850,41.3536663,-80.3978453,5.774467524383584e-06,0.03124138147035498,1,1
03266000,39.87033349,-84.2860557,5.761015359687875e-06,0.031168601736624373,1,1
05061000,46.851975,-96.32912,5.76050950951568e-06,0.031165864954725495,1,1
07015720,38.14691667,-91.5808889,5.7551984443516e-06,0.03113713070137585,1,1
06436180,44.4422065,-103.6293606,5.747959968118283e-06,0.031097968649409287,1,1
06770200,40.65805556,-99.0861111,5.742782825720404e-06,0.031069958953295226,1,1
06710385,39.63316667,-105.3369444,5.740868010829414e-06,0.03105959930330119,1,1
05496000,40.1421111,-91.5656944,5.738622940462155e-06,0.03104745288469633,1,1
06897500,39.9269517,-93.9427225,5.726042404114788e-06,0.030979388888584116,1,1
06769525,40.7288988,-99.3989885,5.718276277760738e-06,0.030937372111288317,1,1
05481000,42.4319722,-93.8059444,5.6974085292173095e-06,0.03082447212701794,1,1
03028000,41.57533955,-78.69224919,5.689994960755444e-06,0.030784362780243418,1,1
06799500,41.71277778,-96.5219444,5.6876935888826335e-06,0.030771911755749812,1,1
03230450,39.8478333,-83.1573333,5.673569721038786e-06,0.030695497932088447,1,1
07018500,38.3917222,-90.6378056,5.666144192535663e-06,0.030655323878358735,1,1
05407000,43.19805556,-90.4433333,5.6633280845463425e-06,0.030640087996680544,1,1
05340500,45.4069444,-92.6469444,5.659153645566844e-06,0.030617503188638498,1,1
07316000,33.7278833,-97.1600129,5.655164345106126e-06,0.030595920028465395,1,1
05064000,47.2669444,-96.7961111,5.651754222883449e-06,0.03057747037422986,1,1
03139000,40.48145387,-81.985979,5.647253483351909e-06,0.03055312019475274,1,1
05058700,46.4469123,-97.6792652,5.6425669526128855e-06,0.030527764836189873,1,1
07055646,35.93888889,-93.405,5.6347826877631515e-06,0.030485649924882483,1,1
03263000,39.87450176,-84.16188479,5.62244369857588e-06,0.030418892762160494,1,1
07165562,36.01704297,-95.8488777,5.617859810763718e-06,0.030394092728711113,1,1
05062000,46.963238,-96.661716,5.61529378377346e-06,0.030380209850726717,1,1
06799000,42.00377778,-97.4260278,5.607591046828359e-06,0.030338536026733153,1,1
06447450,43.71304839,-100.6850534,5.606849201414567e-06,0.030334522448777018,1,1
07238000,36.18337277,-98.9212057,5.604940639436749e-06,0.030324196628680695,1,1
06186500,44.56709167,-110.3804056,5.5957487633952845e-06,0.030274466172214017,1,1
07378500,30.464079,-90.99038,5.590410548101576e-06,0.03024558502955326,1,1
03302680,38.60532859,-86.094411,5.5875134587508115e-06,0.030229911017503015,1,1
07234000,36.82224819,-100.5193158,5.582500702466687e-06,0.030202790693312262,1,1
07142575,38.09363056,-98.5461389,5.576741401857834e-06,0.0301716313688267,1,1
06881000,40.59666667,-96.9605556,5.576395184868446e-06,0.03016975824425005,1,1
03029500,41.3306189,-79.2089298,5.5675954746616515e-06,0.03012214950764565,1,1
07144480,37.70169444,-97.4806139,5.561920575016108e-06,0.030091446814473722,1,1
05481300,42.25225,-93.9974667,5.560458364568957e-06,0.030083535873044666,1,1
06446500,43.69388346,-101.9326516,5.5591920726274796e-06,0.030076684902036608,1,1
07191000,36.56841789,-95.1521891,5.547663745089558e-06,0.030014313631126072,1,1
06479500,44.94246436,-97.1461856,5.5316350410007455e-06,0.029927594144558783,1,1
05082500,47.9269234,-97.0292435,5.528952075074125e-06,0.029913078596305796,1,1
03208500,37.20705367,-82.2956993,5.52477223423311e-06,0.029890464562778354,1,1
06414000,44.08551554,-103.241843,5.52214626882178e-06,0.029876257402239845,1,1
07067000,36.99138889,-91.0135,5.517154415779679e-06,0.02984925017006239,1,1
05486490,41.4243611,-93.5873056,5.516849163318965e-06,0.029847598674313268,1,1
06888500,39.06472106,-96.1691605,5.516062689225397e-06,0.029843343643512602,1,1
07153000,36.34366537,-96.7994788,5.5093496172987585e-06,0.029807024166433122,1,1
07326500,35.08422846,-98.2433849,5.505451037058108e-06,0.029785931826407548,1,1
07308200,34.1795833,-99.3233333,5.4973274590403345e-06,0.029741981142004912,1,1
06339100,47.2361259,-102.7699074,5.497091311316436e-06,0.029740703520978466,1,1
05084000,48.1972148,-97.7306431,5.494407549475453e-06,0.029726183666620346,1,1
05438500,42.25613208,-88.8631565,5.487063390048023e-06,0.02968644984089831,1,1
07105900,38.6844413,-104.688583,5.479847838569213e-06,0.029647411817856944,1,1
05410490,43.18277778,-90.8583333,5.4751021033038206e-06,0.029621736147302496,1,1
05244000,46.64059,-94.880382,5.473981604101188e-06,0.02961567395319042,1,1
03298300,38.08756629,-85.642458,5.461853605029685e-06,0.02955005830224685,1,1
05437050,42.43805556,-89.175,5.456768609000834e-06,0.029522547142119663,1,1
05448000,41.44241667,-90.5555278,5.453606054603053e-06,0.029505436894647557,1,1
07018100,38.1596111,-90.7060556,5.453103318930882e-06,0.02950271696300941,1,1
03301900,38.1756242,-85.615237,5.450531472958551e-06,0.029488802602808176,1,1
05106000,48.992599,-95.662148,5.443315863997646e-06,0.029449764268773628,1,1
05435500,42.30027778,-89.6152778,5.443023359819203e-06,0.029448181744569996,1,1
05330000,44.6926832,-93.642001,5.435525988302403e-06,0.02940761900132272,1,1
05529500,42.09530499,-87.9128462,5.434326266464464e-06,0.029401128192007554,1,1
06751150,40.87831637,-105.3380411,5.431198830763365e-06,0.029384207945881057,1,1
06307500,45.141275,-106.7713556,5.4311051230774015e-06,0.029383700962760703,1,1
03038000,40.6547875,-79.3486511,5.416334528588971e-06,0.029303788178593432,1,1
05388250,43.4210841,-91.5087519,5.4095706625477605e-06,0.029267193892052634,1,1
05526000,41.0092222,-87.8240556,5.408986204229033e-06,0.029264031819495852,1,1
05464500,41.97194549,-91.6671239,5.3779014457328544e-06,0.02909585513584628,1,1
07105500,38.81638158,-104.8227519,5.376517942192453e-06,0.029088370019393767,1,1
07242000,35.2656454,-96.2061167,5.367868376047939e-06,0.029041573601484624,1,1
05267000,45.82577,-94.355577,5.357645321503767e-06,0.02898626419928293,1,1
